name,address,District Name,is_nabh_accredited,hospital_tier,google_rating,google_ratings_total,latitude,longitude,hospital_id
SRI RAM HOSPITAL,"SRI RAM HOSPITAL, FAIZABAD, UTTAR PRADESH",FAIZABAD,False,C,3.8,82,26.7926648,82.1990952,164
Swami Kalyan Dev District Hospital Muzaffarnagar,"Swami Kalyan Dev District Hospital Muzaffarnagar, MUZAFFARNAGAR, UTTAR PRADESH",MUZAFFARNAGAR,False,B,3.9,362,29.4496978,77.7429333,165
MAHARANA PRATAP DISTRICT COMBINED HOSPITAL,"MAHARANA PRATAP DISTRICT COMBINED HOSPITAL, BAREILLY, UTTAR PRADESH",BAREILLY,False,C,3.6,431,28.4582344,79.4047452,166
DISTRICT WOMEN HOSPITAL ,"DISTRICT WOMEN HOSPITAL , VARANASI, UTTAR PRADESH",VARANASI,False,C,3.5,279,25.3356491,83.0076292,167
CHC CAMPIERGANJ,"CHC CAMPIERGANJ, GORAKHPUR, UTTAR PRADESH",GORAKHPUR,False,C,3.6,98,27.0234833,83.2677942,168
SSMJ Hospital Khurja,"SSMJ Hospital Khurja, BULANDSHAHR, UTTAR PRADESH",BULANDSHAHR,False,C,3.6,389,28.3874073,77.9743805,169
DIST. WOMEN HOSPITAL,"DIST. WOMEN HOSPITAL, JAUNPUR, UTTAR PRADESH",JAUNPUR,False,C,3.6,260,25.7967065,82.4888992,170
District Women Hospital Allahabad,"District Women Hospital Allahabad, ALLAHABAD, UTTAR PRADESH",ALLAHABAD,False,B,4.3,335,25.4381302,81.8338005,171
MOTI LAL NEHRU DIVISIONAL HOSPITAL ALLAHABAD,"MOTI LAL NEHRU DIVISIONAL HOSPITAL ALLAHABAD, ALLAHABAD, UTTAR PRADESH",ALLAHABAD,False,B,4.0,203,25.4381302,81.8338005,172
AUTONOMOUS STATE MEDICAL COLLEGE SOCIETY MIRZAPUR,"AUTONOMOUS STATE MEDICAL COLLEGE SOCIETY MIRZAPUR, MIRZAPUR, UTTAR PRADESH",MIRZAPUR,False,B,4.0,57,24.9316896,82.6280163,173
CHC GHATAMPUR,"CHC GHATAMPUR, KANPUR NAGAR, UTTAR PRADESH",KANPUR NAGAR,False,B,4.3,212,26.1497253,80.1631473,174
DAURALA CHC,"DAURALA CHC, MEERUT, UTTAR PRADESH",MEERUT,False,C,3.5,332,29.1278283,77.7137773,175
DISTRICT WOMEN HOSPITAL,"DISTRICT WOMEN HOSPITAL, BAREILLY, UTTAR PRADESH",BAREILLY,False,C,3.6,175,28.3615591,79.4163948,176
CHC Chaka ,"CHC Chaka , ALLAHABAD, UTTAR PRADESH",ALLAHABAD,False,C,3.6,71,25.4381302,81.8338005,177
community health centre hapur,"community health centre hapur, HAPUR, UTTAR PRADESH",HAPUR,False,B,4.0,141,28.7166767,77.890433,178
DISTRICT WOMEN HOSPITAL,"DISTRICT WOMEN HOSPITAL, BALLIA, UTTAR PRADESH",BALLIA,False,B,4.1,105,25.7506229,84.1472,179
Maharshi Vishwamitra Autonomous State Medical College Ghazipur,"Maharshi Vishwamitra Autonomous State Medical College Ghazipur, GHAZIPUR, UTTAR PRADESH",GHAZIPUR,False,C,3.7,84,25.6034862,83.5075888,180
District Female Hospital,"District Female Hospital, MORADABAD, UTTAR PRADESH",MORADABAD,False,C,3.7,196,28.8487698,78.7653503,181
DISTRICT WOMEN HOSPITAL ,"DISTRICT WOMEN HOSPITAL , GHAZIPUR, UTTAR PRADESH",GHAZIPUR,False,C,3.6,205,25.5822075,83.5819539,182
CHC Baheri,"CHC Baheri, BAREILLY, UTTAR PRADESH",BAREILLY,False,C,3.6,127,28.7815077,79.5022711,183
DISTRICT WOMEN HOSPITAL MIRZAPUR,"DISTRICT WOMEN HOSPITAL MIRZAPUR, MIRZAPUR, UTTAR PRADESH",MIRZAPUR,False,C,3.7,198,25.1522759,82.5767586,184
CHC BHITARGAON KANPUR NAGAR,"CHC BHITARGAON KANPUR NAGAR, KANPUR NAGAR, UTTAR PRADESH",KANPUR NAGAR,False,B,4.1,268,26.4410107,80.2652803,185
chc garhmukteshwar,"chc garhmukteshwar, HAPUR, UTTAR PRADESH",HAPUR,False,B,4.0,323,28.7836329,78.1008042,186
CHC JOYA,"CHC JOYA, AMROHA, UTTAR PRADESH",AMROHA,False,C,3.6,267,28.8338904,78.4745063,187
DWH Sultanpur,"DWH Sultanpur, SULTANPUR, UTTAR PRADESH",SULTANPUR,False,C,3.8,274,26.2604732,82.2380532,188
chc bidhnoo,"chc bidhnoo, KANPUR NAGAR, UTTAR PRADESH",KANPUR NAGAR,False,B,4.1,378,26.4410107,80.2652803,189
CHC GAJRAULA,"CHC GAJRAULA, AMROHA, UTTAR PRADESH",AMROHA,False,C,3.5,302,28.8373268,78.2431041,190
COMMUNITTY HEALTH CENTRE AMROHA,"COMMUNITTY HEALTH CENTRE AMROHA, AMROHA, UTTAR PRADESH",AMROHA,False,B,4.3,89,28.7952632,78.3436244,191
MAHARAJA SUHEL DEV AUTONOMOUS STATE MEDICAL COLLEGE AND MAHRISHI BALARK HOSPITALS BAHRAICH,"MAHARAJA SUHEL DEV AUTONOMOUS STATE MEDICAL COLLEGE AND MAHRISHI BALARK HOSPITALS BAHRAICH, BAHRAICH, UTTAR PRADESH",BAHRAICH,False,B,4.0,219,27.7343823,81.47654,192
distt. female hospital bijnor,"distt. female hospital bijnor, BIJNOR, UTTAR PRADESH",BIJNOR,False,B,3.9,148,29.4074203,78.4821406,193
chc tundla,"chc tundla, FIROZABAD, UTTAR PRADESH",FIROZABAD,False,B,3.9,272,27.2259811,78.2463041,194
COMMUNITY HEALTH CENTRE DHANAURA,"COMMUNITY HEALTH CENTRE DHANAURA, AMROHA, UTTAR PRADESH",AMROHA,False,B,4.2,303,28.7952632,78.3436244,195
Autonomous State Medical College Firozabad,"Autonomous State Medical College Firozabad, FIROZABAD, UTTAR PRADESH",FIROZABAD,False,B,4.2,374,27.1941954,78.4604956,196
SVBP HOSPITAL MEDICAL COLLEGE,"SVBP HOSPITAL MEDICAL COLLEGE, MEERUT, UTTAR PRADESH",MEERUT,False,C,3.6,414,29.0018557,77.7679671,197
BABU ISHWAR SHARAN DISTRICT HOSPITAL ASSOCIATED AUTONOMOUS STATE MEDICAL COLLEGE GONDA,"BABU ISHWAR SHARAN DISTRICT HOSPITAL ASSOCIATED AUTONOMOUS STATE MEDICAL COLLEGE GONDA, GONDA, UTTAR PRADESH",GONDA,False,B,3.9,319,27.1103723,81.9238906,198
Post Graduate Institute of Child Health,"Post Graduate Institute of Child Health, GAUTAM BUDDHA NAGAR, UTTAR PRADESH",GAUTAM BUDDHA NAGAR,False,B,4.3,150,28.368716,77.5970121,199
DISTRICT WOMEN HOSPITAL GONDA,"DISTRICT WOMEN HOSPITAL GONDA, GONDA, UTTAR PRADESH",GONDA,False,C,3.7,158,27.1342647,81.9630282,200
CHC SARDHANA,"CHC SARDHANA, MEERUT, UTTAR PRADESH",MEERUT,False,C,3.6,163,29.1459554,77.6184035,201
DISTRICT COMBINED HOSPITAL CHITRAKOOT,"DISTRICT COMBINED HOSPITAL CHITRAKOOT, CHITRAKOOT, UTTAR PRADESH",CHITRAKOOT,False,B,4.1,220,25.2084333,80.9107742,202
Gov.Combined hospital sikandrabad bulandshahr,"Gov.Combined hospital sikandrabad bulandshahr, BULANDSHAHR, UTTAR PRADESH",BULANDSHAHR,False,B,4.3,376,28.3874073,77.9743805,203
DISTRICT FEMALE HOSPITAL MAINPURI,"DISTRICT FEMALE HOSPITAL MAINPURI, MAINPURI, UTTAR PRADESH",MAINPURI,False,C,3.6,212,27.2093072,79.0625369,204
DISTRICT COMBIEND HOSPITAL KASGANJ,"DISTRICT COMBIEND HOSPITAL KASGANJ, Kasganj, UTTAR PRADESH",Kasganj,False,C,3.6,83,27.7888527,78.8229701,205
ASMC FIROZABAD,"ASMC FIROZABAD, FIROZABAD, UTTAR PRADESH",FIROZABAD,False,C,3.7,289,27.1941954,78.4604956,206
COMMUNITY HEALTH CENTRE AFZALGARH,"COMMUNITY HEALTH CENTRE AFZALGARH, BIJNOR, UTTAR PRADESH",BIJNOR,False,C,3.6,364,29.4074203,78.4821406,207
CHC SAKALDIHA,"CHC SAKALDIHA, CHANDAULI, UTTAR PRADESH",CHANDAULI,False,C,3.5,183,25.3436515,83.2559455,208
CHC DHAULANA,"CHC DHAULANA, HAPUR, UTTAR PRADESH",HAPUR,False,B,3.9,146,28.6332341,77.6453094,209
SNMC,"SNMC, AGRA, UTTAR PRADESH",AGRA,False,C,3.8,480,27.1752554,78.0098161,210
DISTRICT COMBINED HOSPITAL KUSHINAGAR,"DISTRICT COMBINED HOSPITAL KUSHINAGAR, KUSHI NAGAR, UTTAR PRADESH",KUSHI NAGAR,False,C,3.6,199,26.4499,80.3319,211
MADHAV PRASAD TRIPATHI CHIKITSA MAHAVIDYALAYA Siddharthnagar,"MADHAV PRASAD TRIPATHI CHIKITSA MAHAVIDYALAYA Siddharthnagar, Siddharthnagar, UTTAR PRADESH",Siddharthnagar,False,B,3.9,369,27.2511723,82.8716528,212
Pandit Deen Dayal Upadhyay District Male Hospital Bijnor,"Pandit Deen Dayal Upadhyay District Male Hospital Bijnor, BIJNOR, UTTAR PRADESH",BIJNOR,False,C,3.6,438,29.4074203,78.4821406,213
community health centre barhalganj,"community health centre barhalganj, GORAKHPUR, UTTAR PRADESH",GORAKHPUR,False,C,3.7,470,26.6677977,83.3642334,214
CHC Persendi,"CHC Persendi, SITAPUR, UTTAR PRADESH",SITAPUR,False,C,3.6,82,27.5026747,80.8335139,215
CHC Mishikh,"CHC Mishikh, SITAPUR, UTTAR PRADESH",SITAPUR,False,B,4.0,320,27.5026747,80.8335139,216
CHC Pisawan,"CHC Pisawan, SITAPUR, UTTAR PRADESH",SITAPUR,False,C,3.8,408,27.5877633,80.4024178,217
chc kasmanda,"chc kasmanda, SITAPUR, UTTAR PRADESH",SITAPUR,False,B,4.0,448,27.3638817,80.8650452,218
MMAHATMA JYOTIBA PHULE COMBIND DISTRICT HOSPITAL,"MMAHATMA JYOTIBA PHULE COMBIND DISTRICT HOSPITAL, AMBEDKAR NAGAR, UTTAR PRADESH",AMBEDKAR NAGAR,False,C,3.5,107,26.4045941,82.6065154,219
CHC SAHJANWA,"CHC SAHJANWA, GORAKHPUR, UTTAR PRADESH",GORAKHPUR,False,B,4.1,281,26.8266403,83.1625349,220
DISTRICT HOSPITAL MALE AYODHYA,"DISTRICT HOSPITAL MALE AYODHYA, FAIZABAD, UTTAR PRADESH",FAIZABAD,False,B,4.0,423,26.7807986,82.1486589,221
malkhan singh district hospital aligarh,"malkhan singh district hospital aligarh, ALIGARH, UTTAR PRADESH",ALIGARH,False,C,3.6,402,27.889275,78.0710202,222
DISTRICT WOMEN HOSPITAL,"DISTRICT WOMEN HOSPITAL, MATHURA, UTTAR PRADESH",MATHURA,False,C,3.8,80,27.4955694,77.6825613,223
P.L.Sharma district Hospital Meerut,"P.L.Sharma district Hospital Meerut, MEERUT, UTTAR PRADESH",MEERUT,False,C,3.7,372,29.0018557,77.7679671,224
District Combined Hospital Vrindavan  ,"District Combined Hospital Vrindavan  , MATHURA, UTTAR PRADESH",MATHURA,False,B,4.0,355,27.5591791,77.6817545,225
PT.DEEN DAYAL UPHADHYAY JOINT HOSPITAL ALIGARH,"PT.DEEN DAYAL UPHADHYAY JOINT HOSPITAL ALIGARH, ALIGARH, UTTAR PRADESH",ALIGARH,False,C,3.7,372,27.8761073,78.1358153,226
DISTRICT  HOSPITAL BASTI MALE,"DISTRICT  HOSPITAL BASTI MALE, BASTI, UTTAR PRADESH",BASTI,False,B,4.2,366,26.8387083,82.5350919,227
CHC Kaurihar Allahabad,"CHC Kaurihar Allahabad, ALLAHABAD, UTTAR PRADESH",ALLAHABAD,False,B,3.9,249,25.4381302,81.8338005,228
chc udi,"chc udi, ETAWAH, UTTAR PRADESH",ETAWAH,False,B,3.9,189,26.7072236,78.9470391,229
chc saifai,"chc saifai, ETAWAH, UTTAR PRADESH",ETAWAH,False,B,3.9,437,26.7155629,79.0917098,230
community health centre,"community health centre, KANPUR NAGAR, UTTAR PRADESH",KANPUR NAGAR,False,C,3.6,400,26.2127129,80.2772176,231
LALA LAJPAT RAI AND ASSOCIATED HOSPITAL,"LALA LAJPAT RAI AND ASSOCIATED HOSPITAL, KANPUR NAGAR, UTTAR PRADESH",KANPUR NAGAR,False,B,4.0,322,26.4410107,80.2652803,232
DISTRICT WOMEN HOSPITAL,"DISTRICT WOMEN HOSPITAL, BARABANKI, UTTAR PRADESH",BARABANKI,False,B,4.0,58,26.9274758,81.1952882,233
DISTRICT MALE  HOSPITAL,"DISTRICT MALE  HOSPITAL, FATEHPUR, UTTAR PRADESH",FATEHPUR,False,C,3.8,459,25.8348023,80.9154547,234
DISTRICT WOMEN HOSPITAL,"DISTRICT WOMEN HOSPITAL, FAIZABAD, UTTAR PRADESH",FAIZABAD,False,B,4.2,351,26.7779548,82.1420825,235
CHC REHRA,"CHC REHRA, AMROHA, UTTAR PRADESH",AMROHA,False,B,3.9,407,28.5316813,78.3108701,236
NEHRU HOSPITAL BRD MEDICAL COLLEGE,"NEHRU HOSPITAL BRD MEDICAL COLLEGE, GORAKHPUR, UTTAR PRADESH",GORAKHPUR,False,B,4.1,462,26.6677977,83.3642334,237
MAHARAJA TEJ SINGH DISTRICT MALE HOSPITAL MAINPURI ,"MAHARAJA TEJ SINGH DISTRICT MALE HOSPITAL MAINPURI , MAINPURI, UTTAR PRADESH",MAINPURI,False,B,4.2,314,27.2093072,79.0625369,238
CHC phulpur,"CHC phulpur, ALLAHABAD, UTTAR PRADESH",ALLAHABAD,False,B,3.9,212,25.5456583,82.07884,239
CHC Soraon Allahabad,"CHC Soraon Allahabad, ALLAHABAD, UTTAR PRADESH",ALLAHABAD,False,B,4.0,458,25.6098347,81.8478817,240
Autonomous State Medical College Shahjahanpur,"Autonomous State Medical College Shahjahanpur, SHAHJAHANPUR, UTTAR PRADESH",SHAHJAHANPUR,False,B,4.1,404,27.9128583,79.7476254,241
CHC Jahsra Allahabad,"CHC Jahsra Allahabad, ALLAHABAD, UTTAR PRADESH",ALLAHABAD,False,B,3.9,364,25.4381302,81.8338005,242
Mental Hospital Varanasi,"Mental Hospital Varanasi, VARANASI, UTTAR PRADESH",VARANASI,False,C,3.8,194,25.3535555,82.9870234,243
CHC Karchana Allahabad,"CHC Karchana Allahabad, ALLAHABAD, UTTAR PRADESH",ALLAHABAD,False,B,3.9,225,25.2861008,81.9362844,244
CHC Gola,"CHC Gola, KHERI, UTTAR PRADESH",KHERI,False,C,3.7,94,28.2696393,80.6017689,245
MCS DISTT HOSPITAL GYANPUR BHADOHI,"MCS DISTT HOSPITAL GYANPUR BHADOHI, BHADOHI, UTTAR PRADESH",BHADOHI,False,C,3.8,176,25.424304,82.4883923,246
DISTRICT WOMEN HOSPITAL BAHRAICH,"DISTRICT WOMEN HOSPITAL BAHRAICH, BAHRAICH, UTTAR PRADESH",BAHRAICH,False,C,3.8,93,27.5727012,81.6061717,247
CHC Handia Allahabad,"CHC Handia Allahabad, ALLAHABAD, UTTAR PRADESH",ALLAHABAD,False,C,3.7,81,25.3712318,82.116413,248
J k Cancer Institute Kanpur,"J k Cancer Institute Kanpur, KANPUR NAGAR, UTTAR PRADESH",KANPUR NAGAR,False,C,3.5,428,26.4410107,80.2652803,249
DISTRICT HOSPITAL MAU,"DISTRICT HOSPITAL MAU, MAU, UTTAR PRADESH",MAU,False,B,3.9,186,25.9432027,83.5691249,250
DISTRICT COMBINED HOSPITAL SANJAY NAGAR GHAZIABAD,"DISTRICT COMBINED HOSPITAL SANJAY NAGAR GHAZIABAD, GHAZIABAD, UTTAR PRADESH",GHAZIABAD,False,C,3.7,56,28.7749966,77.4586967,251
GOVERNMETN MEDICAL COLLEGE KANNAUJ,"GOVERNMETN MEDICAL COLLEGE KANNAUJ, KANNAUJ, UTTAR PRADESH",KANNAUJ,False,C,3.7,237,26.9986675,79.6927946,252
MBS GOVT. HOSPITAL BHADOHI,"MBS GOVT. HOSPITAL BHADOHI, BHADOHI, UTTAR PRADESH",BHADOHI,False,C,3.6,226,25.424304,82.4883923,253
CHC Kotwa at Bani  Allahabad,"CHC Kotwa at Bani  Allahabad, ALLAHABAD, UTTAR PRADESH",ALLAHABAD,False,B,4.1,353,25.4381302,81.8338005,254
V. R. T. K. WOMEN HOSPITAL BASTI,"V. R. T. K. WOMEN HOSPITAL BASTI, BASTI, UTTAR PRADESH",BASTI,False,C,3.5,311,26.8387083,82.5350919,255
community health centre dasna ghaziabad,"community health centre dasna ghaziabad, GHAZIABAD, UTTAR PRADESH",GHAZIABAD,False,C,3.6,455,28.680152,77.5286964,256
CHC BILHAUR,"CHC BILHAUR, KANPUR NAGAR, UTTAR PRADESH",KANPUR NAGAR,False,C,3.8,230,26.6858177,80.1412082,257
MAHARANI LUXMI BAI MEDICAL COLLEGE JHANSI,"MAHARANI LUXMI BAI MEDICAL COLLEGE JHANSI, JHANSI, UTTAR PRADESH",JHANSI,False,C,3.6,189,25.529855,78.6527802,258
Rafi Ahmad kidwai Memorial District Hospital Male Barabanki,"Rafi Ahmad kidwai Memorial District Hospital Male Barabanki, BARABANKI, UTTAR PRADESH",BARABANKI,False,B,4.0,446,26.9421406,81.3856087,259
District Women Hospital,"District Women Hospital, BANDA, UTTAR PRADESH",BANDA,False,B,4.1,305,25.4827962,80.3311193,260
MRA MEDICAL COLLEGE & HOSPITAL,"MRA MEDICAL COLLEGE & HOSPITAL, AMBEDKAR NAGAR, UTTAR PRADESH",AMBEDKAR NAGAR,False,B,4.0,263,26.4045941,82.6065154,261
DISTRICT MALE HOSPITAL BUDAUN,"DISTRICT MALE HOSPITAL BUDAUN, BUDAUN, UTTAR PRADESH",BUDAUN,False,C,3.5,188,28.027692,79.1254409,262
chcbansgaon&123,"chcbansgaon&123, GORAKHPUR, UTTAR PRADESH",GORAKHPUR,False,C,3.5,89,26.6677977,83.3642334,263
CHC NAUGARH CHANDAULI,"CHC NAUGARH CHANDAULI, CHANDAULI, UTTAR PRADESH",CHANDAULI,False,B,4.1,132,24.8308874,83.255969,264
DR.S.P.M.C.H.C.PUKHRAYAN,"DR.S.P.M.C.H.C.PUKHRAYAN, KANPUR DEHAT, UTTAR PRADESH",KANPUR DEHAT,False,B,4.2,145,26.4585639,79.8548052,265
UMA SHANKER DIXIT DISTRICT MALE HOSPITAL UNNAO,"UMA SHANKER DIXIT DISTRICT MALE HOSPITAL UNNAO, UNNAO, UTTAR PRADESH",UNNAO,False,C,3.8,138,26.5673264,80.6198193,266
CHC HASANGANJ,"CHC HASANGANJ, UNNAO, UTTAR PRADESH",UNNAO,False,C,3.8,137,26.773611,80.6314556,267
MIK DISTRICT WOMEN HOSPITAL,"MIK DISTRICT WOMEN HOSPITAL, BALRAMPUR, UTTAR PRADESH",BALRAMPUR,False,B,4.1,439,27.4476988,82.3956245,268
"L.P.S. Institute of Cardiology & C.V.T.S., Kanpur","L.P.S. Institute of Cardiology & C.V.T.S., Kanpur, KANPUR NAGAR, UTTAR PRADESH",KANPUR NAGAR,False,C,3.8,111,26.4410107,80.2652803,269
DISTRICT WOMEN HOSPITAL,"DISTRICT WOMEN HOSPITAL, ETAH, UTTAR PRADESH",ETAH,False,B,4.2,185,27.5561889,78.6586715,270
DISTRICT HOSPITAL,"DISTRICT HOSPITAL, ETAH, UTTAR PRADESH",ETAH,False,B,4.0,152,27.5561889,78.6586715,271
chc gola,"chc gola, GORAKHPUR, UTTAR PRADESH",GORAKHPUR,False,C,3.8,454,26.2663902,83.5101297,272
SWAROOP RANI NEHRU HOSPITAL ALLAHABAD,"SWAROOP RANI NEHRU HOSPITAL ALLAHABAD, ALLAHABAD, UTTAR PRADESH",ALLAHABAD,False,B,3.9,164,25.4381302,81.8338005,273
KPM Hospital,"KPM Hospital, KANPUR NAGAR, UTTAR PRADESH",KANPUR NAGAR,False,C,3.7,245,26.4656652,80.3583947,274
District male hospital Banda,"District male hospital Banda, BANDA, UTTAR PRADESH",BANDA,False,B,3.9,273,25.4438537,80.5595237,275
MOHAN LAL GOUTAM GOVT WOMEN HOSPITAL ,"MOHAN LAL GOUTAM GOVT WOMEN HOSPITAL , ALIGARH, UTTAR PRADESH",ALIGARH,False,C,3.8,340,27.8761073,78.1358153,276
LAL BAHADUR SHASTRI  ,"LAL BAHADUR SHASTRI  , VARANASI, UTTAR PRADESH",VARANASI,False,B,3.9,366,25.4509975,82.8635994,277
umashankar dixit female hospital unnao,"umashankar dixit female hospital unnao, UNNAO, UTTAR PRADESH",UNNAO,False,C,3.8,318,26.5673264,80.6198193,278
DISTRICT COMBINED HOSPITAL,"DISTRICT COMBINED HOSPITAL, AURAIYA, UTTAR PRADESH",AURAIYA,False,C,3.7,327,26.6558215,79.5160757,279
Disttic combined Hospital chakia Chandaoli,"Disttic combined Hospital chakia Chandaoli, CHANDAULI, UTTAR PRADESH",CHANDAULI,False,B,4.0,456,25.125695,83.2494601,280
100 BED DISTRICT COMBIND  HOSPITAL CHICHOLI AURAIYA,"100 BED DISTRICT COMBIND  HOSPITAL CHICHOLI AURAIYA, AURAIYA, UTTAR PRADESH",AURAIYA,False,C,3.6,438,26.6558215,79.5160757,281
CHC HASANPUR,"CHC HASANPUR, AMROHA, UTTAR PRADESH",AMROHA,False,C,3.7,317,28.7309886,78.28417,282
Maharshi Vashishtha Autonomous State Medical College Basti,"Maharshi Vashishtha Autonomous State Medical College Basti, BASTI, UTTAR PRADESH",BASTI,False,C,3.8,413,26.8387083,82.5350919,283
RAM SAGAR MISHRA100 BED COMBINED HOSPITAL SADHAMAU BKT LUCKNOW,"RAM SAGAR MISHRA100 BED COMBINED HOSPITAL SADHAMAU BKT LUCKNOW, LUCKNOW, UTTAR PRADESH",LUCKNOW,False,C,3.7,216,26.8381,80.9346001,284
District hospital Rampur ,"District hospital Rampur , RAMPUR, UTTAR PRADESH",RAMPUR,False,B,4.2,176,28.8076518,79.0143431,285
DISTRICT HOSPITAL MALE JHANSI,"DISTRICT HOSPITAL MALE JHANSI, JHANSI, UTTAR PRADESH",JHANSI,False,C,3.6,243,25.4573323,78.5785979,286
CHC SAKRAWA,"CHC SAKRAWA, KANNAUJ, UTTAR PRADESH",KANNAUJ,False,C,3.7,391,26.9986675,79.6927946,287
GOVT T B HOSPITAL TELIARGANJ ALLAHABAD,"GOVT T B HOSPITAL TELIARGANJ ALLAHABAD, ALLAHABAD, UTTAR PRADESH",ALLAHABAD,False,B,3.9,94,25.4381302,81.8338005,288
CHC BISALPUR,"CHC BISALPUR, PILIBHIT, UTTAR PRADESH",PILIBHIT,False,B,4.1,454,28.4947158,80.1076122,289
district combined hospital sambhal,"district combined hospital sambhal, Sambhal, UTTAR PRADESH",Sambhal,False,B,3.9,144,28.4271927,78.5564546,290
chc patherdewa,"chc patherdewa, DEORIA, UTTAR PRADESH",DEORIA,False,B,3.9,181,26.4239911,83.7638578,291
CHC Gauribazar,"CHC Gauribazar, DEORIA, UTTAR PRADESH",DEORIA,False,B,4.1,221,26.4239911,83.7638578,292
CHC Palia Kheri,"CHC Palia Kheri, KHERI, UTTAR PRADESH",KHERI,False,B,3.9,203,28.43056,80.5839041,293
GOVT FEMAL HOSPITAL KHURJA,"GOVT FEMAL HOSPITAL KHURJA, BULANDSHAHR, UTTAR PRADESH",BULANDSHAHR,False,C,3.6,296,28.3874073,77.9743805,294
CHC PURANPUR,"CHC PURANPUR, PILIBHIT, UTTAR PRADESH",PILIBHIT,False,C,3.5,173,28.5107248,80.1464091,295
CHC KOPAGANJ,"CHC KOPAGANJ, MAU, UTTAR PRADESH",MAU,False,C,3.7,250,26.0139471,83.5720445,296
District Combined Hospital,"District Combined Hospital, MAHARAJGANJ, UTTAR PRADESH",MAHARAJGANJ,False,C,3.7,369,27.1424107,83.5390118,297
CHC DALMAU,"CHC DALMAU, Raebareli, UTTAR PRADESH",Raebareli,False,C,3.7,436,26.0712347,81.0384513,298
CHC BINDAKI,"CHC BINDAKI, FATEHPUR, UTTAR PRADESH",FATEHPUR,False,C,3.8,85,25.8348023,80.9154547,299
CHC Salempur,"CHC Salempur, DEORIA, UTTAR PRADESH",DEORIA,False,B,4.0,80,26.3009896,83.923088,300
DISTRICT WOMAN HOSPITAL,"DISTRICT WOMAN HOSPITAL, FATEHPUR, UTTAR PRADESH",FATEHPUR,False,B,4.3,402,25.8348023,80.9154547,301
Memorial District Hospital ,"Memorial District Hospital , BALRAMPUR, UTTAR PRADESH",BALRAMPUR,False,C,3.6,166,27.4476988,82.3956245,302
CHC BADLAPUR,"CHC BADLAPUR, JAUNPUR, UTTAR PRADESH",JAUNPUR,False,B,4.3,124,25.8904145,82.4507122,303
CHC BILARIYAGANJ AZAMGARH,"CHC BILARIYAGANJ AZAMGARH, AZAMGARH, UTTAR PRADESH",AZAMGARH,False,B,4.1,497,26.1902382,83.2270246,304
DISTRICT WOMEN HOSPITAL,"DISTRICT WOMEN HOSPITAL, SHAHJAHANPUR, UTTAR PRADESH",SHAHJAHANPUR,False,B,4.2,310,27.8556488,79.8950002,305
DISTRICT HOSPITAL DEORIA,"DISTRICT HOSPITAL DEORIA, DEORIA, UTTAR PRADESH",DEORIA,False,B,4.1,456,26.4957761,83.7820199,306
CHC Pipraich,"CHC Pipraich, GORAKHPUR, UTTAR PRADESH",GORAKHPUR,False,C,3.8,223,26.6677977,83.3642334,307
CHC Atraulia,"CHC Atraulia, AZAMGARH, UTTAR PRADESH",AZAMGARH,False,C,3.6,243,26.3300641,82.9470107,308
CHC Bhathat,"CHC Bhathat, GORAKHPUR, UTTAR PRADESH",GORAKHPUR,False,B,4.1,75,26.9006285,83.492682,309
CHC KERAKAT,"CHC KERAKAT, JAUNPUR, UTTAR PRADESH",JAUNPUR,False,B,4.2,345,25.6431209,82.9167767,310
DISTRICT FEMALE HOSPITAL,"DISTRICT FEMALE HOSPITAL, BUDAUN, UTTAR PRADESH",BUDAUN,False,B,4.2,469,28.0367001,79.1234,311
CHC DOBHI JAUNPUR,"CHC DOBHI JAUNPUR, JAUNPUR, UTTAR PRADESH",JAUNPUR,False,B,3.9,490,25.6754107,82.3266278,312
CHC Kasia,"CHC Kasia, KUSHI NAGAR, UTTAR PRADESH",KUSHI NAGAR,False,C,3.8,73,26.4499,80.3319,313
C H C PHOOLPUR,"C H C PHOOLPUR, AZAMGARH, UTTAR PRADESH",AZAMGARH,False,B,4.2,487,26.023639,83.0293105,314
P.H.C. BHOJIPURA,"P.H.C. BHOJIPURA, BAREILLY, UTTAR PRADESH",BAREILLY,False,B,3.9,242,28.4582344,79.4047452,315
CHC LALGANJ ,"CHC LALGANJ , AZAMGARH, UTTAR PRADESH",AZAMGARH,False,B,4.0,167,25.7959042,82.997109,316
Rajkiya Medical College Jalaun,"Rajkiya Medical College Jalaun, JALAUN, UTTAR PRADESH",JALAUN,False,B,4.3,194,26.1048633,79.3919136,317
COMMUNITY HEALTH CENTER MAWANA,"COMMUNITY HEALTH CENTER MAWANA, MEERUT, UTTAR PRADESH",MEERUT,False,C,3.7,347,29.0018557,77.7679671,318
DISTRICT WOMEN HOSPITAL RAMPUR,"DISTRICT WOMEN HOSPITAL RAMPUR, RAMPUR, UTTAR PRADESH",RAMPUR,False,B,4.0,307,28.8076518,79.0143431,319
CMUNITY HELTH CENTER NAGPUR JALALPUR,"CMUNITY HELTH CENTER NAGPUR JALALPUR, AMBEDKAR NAGAR, UTTAR PRADESH",AMBEDKAR NAGAR,False,B,3.9,496,26.4045941,82.6065154,320
CHC MUBARAKPUR,"CHC MUBARAKPUR, AZAMGARH, UTTAR PRADESH",AZAMGARH,False,C,3.7,367,26.0779685,83.2932678,321
